Vardas     Pavarde    ND1  ND2  ND3  ND4  ND5  Egzaminas
Vardas41193 Pavarde41193 4 2 9 1 3 10
Vardas41194 Pavarde41194 9 5 3 7 8 5
Vardas41195 Pavarde41195 3 7 3 2 4 9
Vardas41196 Pavarde41196 7 7 10 8 7 5
Vardas41197 Pavarde41197 3 10 8 7 2 9
Vardas41198 Pavarde41198 4 10 5 9 6 10
Vardas41199 Pavarde41199 10 7 10 2 6 7
Vardas41200 Pavarde41200 6 6 5 3 3 9
Vardas41201 Pavarde41201 10 5 8 5 1 9
Vardas41202 Pavarde41202 2 2 10 3 3 7
Vardas41203 Pavarde41203 10 6 10 8 8 6
Vardas41204 Pavarde41204 10 10 9 6 2 10
Vardas41205 Pavarde41205 7 3 6 1 2 2
Vardas41206 Pavarde41206 10 2 4 6 6 4
Vardas41207 Pavarde41207 4 10 1 5 5 3
Vardas41208 Pavarde41208 10 6 9 10 7 9
Vardas41209 Pavarde41209 9 3 3 3 5 5
Vardas41210 Pavarde41210 7 4 6 3 3 3
Vardas41211 Pavarde41211 1 3 3 2 10 8
Vardas41212 Pavarde41212 7 6 6 7 1 5
Vardas41213 Pavarde41213 2 1 1 8 1 8
Vardas41214 Pavarde41214 2 5 3 7 8 8
Vardas41215 Pavarde41215 5 7 1 1 6 6
Vardas41216 Pavarde41216 4 7 8 2 9 1
Vardas41217 Pavarde41217 7 10 10 4 1 9
Vardas41218 Pavarde41218 7 9 1 7 1 9
Vardas41219 Pavarde41219 1 8 1 6 4 1
Vardas41220 Pavarde41220 2 1 2 6 2 8
Vardas41221 Pavarde41221 4 10 7 8 2 7
Vardas41222 Pavarde41222 3 3 3 4 9 10
Vardas41223 Pavarde41223 10 4 5 2 1 9
Vardas41224 Pavarde41224 3 8 2 2 9 2
Vardas41225 Pavarde41225 9 2 8 1 2 5
Vardas41226 Pavarde41226 4 7 4 2 7 1
Vardas41227 Pavarde41227 9 8 2 2 1 9
Vardas41228 Pavarde41228 8 2 6 8 7 5
Vardas41229 Pavarde41229 6 7 10 8 3 1
Vardas41230 Pavarde41230 4 2 6 8 3 7
Vardas41231 Pavarde41231 8 2 7 4 4 4
Vardas41232 Pavarde41232 7 1 9 7 1 2
Vardas41233 Pavarde41233 8 9 2 4 2 3
Vardas41234 Pavarde41234 5 5 5 1 4 3
Vardas41235 Pavarde41235 7 10 6 2 6 1
Vardas41236 Pavarde41236 3 3 6 7 9 10
Vardas41237 Pavarde41237 9 1 6 8 7 7
Vardas41238 Pavarde41238 2 8 8 5 8 9
Vardas41239 Pavarde41239 3 6 3 6 3 10
Vardas41240 Pavarde41240 4 2 7 7 10 7
Vardas41241 Pavarde41241 3 10 1 3 9 10
Vardas41242 Pavarde41242 4 2 9 3 8 1
Vardas41243 Pavarde41243 9 8 9 1 2 7
Vardas41244 Pavarde41244 7 5 5 7 3 6
Vardas41245 Pavarde41245 5 4 6 3 6 1
Vardas41246 Pavarde41246 2 6 2 8 6 8
Vardas41247 Pavarde41247 8 6 3 3 7 8
Vardas41248 Pavarde41248 5 9 10 9 1 6
Vardas41249 Pavarde41249 4 2 6 10 10 3
Vardas41250 Pavarde41250 2 7 4 7 9 2
Vardas41251 Pavarde41251 5 10 6 2 1 10
Vardas41252 Pavarde41252 9 2 8 7 5 4
Vardas41253 Pavarde41253 7 2 6 8 8 8
Vardas41254 Pavarde41254 2 10 2 6 10 10
Vardas41255 Pavarde41255 2 1 6 7 5 1
Vardas41256 Pavarde41256 1 1 7 7 4 2
Vardas41257 Pavarde41257 10 5 5 9 9 5
Vardas41258 Pavarde41258 5 4 5 1 4 6
Vardas41259 Pavarde41259 10 9 10 3 1 10
Vardas41260 Pavarde41260 1 5 4 9 5 1
Vardas41261 Pavarde41261 6 10 4 4 7 10
Vardas41262 Pavarde41262 10 8 2 7 8 2
Vardas41263 Pavarde41263 6 3 8 5 4 6
Vardas41264 Pavarde41264 3 9 9 5 7 3
Vardas41265 Pavarde41265 4 9 9 2 10 3
Vardas41266 Pavarde41266 9 7 9 5 5 8
Vardas41267 Pavarde41267 1 6 6 1 6 9
Vardas41268 Pavarde41268 9 9 7 2 7 9
Vardas41269 Pavarde41269 4 8 6 8 7 9
Vardas41270 Pavarde41270 6 10 1 7 8 10
Vardas41271 Pavarde41271 10 6 2 1 2 4
Vardas41272 Pavarde41272 10 5 7 9 6 4
Vardas41273 Pavarde41273 10 9 9 7 8 3
Vardas41274 Pavarde41274 2 5 4 6 8 10
Vardas41275 Pavarde41275 2 4 6 6 2 5
Vardas41276 Pavarde41276 9 1 7 8 3 8
Vardas41277 Pavarde41277 8 7 1 2 3 1
Vardas41278 Pavarde41278 1 2 5 2 8 7
Vardas41279 Pavarde41279 7 2 4 5 3 10
Vardas41280 Pavarde41280 10 1 7 7 3 3
Vardas41281 Pavarde41281 10 10 7 6 4 9
Vardas41282 Pavarde41282 2 6 5 1 9 4
Vardas41283 Pavarde41283 2 4 9 4 4 7
Vardas41284 Pavarde41284 10 8 8 2 1 7
Vardas41285 Pavarde41285 1 2 1 1 5 10
Vardas41286 Pavarde41286 7 4 5 1 7 6
Vardas41287 Pavarde41287 9 4 8 8 9 4
Vardas41288 Pavarde41288 9 9 8 4 3 9
Vardas41289 Pavarde41289 8 1 4 3 5 6
Vardas41290 Pavarde41290 10 1 4 2 9 2
Vardas41291 Pavarde41291 1 10 7 8 8 8
Vardas41292 Pavarde41292 10 7 5 7 6 4
Vardas41293 Pavarde41293 7 1 9 1 10 4
Vardas41294 Pavarde41294 2 10 4 10 2 7
Vardas41295 Pavarde41295 3 5 10 9 9 4
Vardas41296 Pavarde41296 4 9 1 3 3 2
Vardas41297 Pavarde41297 8 6 2 3 10 6
Vardas41298 Pavarde41298 7 8 3 5 4 9
Vardas41299 Pavarde41299 7 8 10 2 10 9
Vardas41300 Pavarde41300 9 7 10 1 5 2
Vardas41301 Pavarde41301 9 5 1 1 5 10
Vardas41302 Pavarde41302 7 1 10 1 5 10
Vardas41303 Pavarde41303 5 1 9 10 2 9
Vardas41304 Pavarde41304 9 5 10 4 8 8
Vardas41305 Pavarde41305 1 7 1 3 9 2
Vardas41306 Pavarde41306 3 10 9 3 5 5
Vardas41307 Pavarde41307 4 9 1 9 4 10
Vardas41308 Pavarde41308 5 3 1 6 6 3
Vardas41309 Pavarde41309 10 5 7 9 6 9
Vardas41310 Pavarde41310 5 1 4 9 3 1
Vardas41311 Pavarde41311 8 7 4 4 1 10
Vardas41312 Pavarde41312 2 9 4 10 5 9
Vardas41313 Pavarde41313 3 2 4 2 1 8
Vardas41314 Pavarde41314 2 9 4 2 5 6
Vardas41315 Pavarde41315 9 5 5 5 5 5
Vardas41316 Pavarde41316 2 1 2 1 3 1
Vardas41317 Pavarde41317 5 4 7 3 5 2
Vardas41318 Pavarde41318 1 3 5 3 4 5
Vardas41319 Pavarde41319 6 1 4 8 5 1
Vardas41320 Pavarde41320 1 1 9 1 8 8
Vardas41321 Pavarde41321 9 8 8 6 4 9
Vardas41322 Pavarde41322 3 10 4 7 4 10
Vardas41323 Pavarde41323 6 9 2 2 2 2
Vardas41324 Pavarde41324 10 5 3 1 3 5
Vardas41325 Pavarde41325 2 3 10 1 9 5
Vardas41326 Pavarde41326 4 8 6 4 3 3
Vardas41327 Pavarde41327 7 3 4 2 5 5
Vardas41328 Pavarde41328 3 6 5 7 5 8
Vardas41329 Pavarde41329 3 7 10 6 10 2
Vardas41330 Pavarde41330 4 3 2 8 8 8
Vardas41331 Pavarde41331 4 6 9 3 10 1
Vardas41332 Pavarde41332 7 7 8 7 7 1
Vardas41333 Pavarde41333 7 8 4 2 1 5
Vardas41334 Pavarde41334 1 4 7 5 10 8
Vardas41335 Pavarde41335 7 2 7 2 3 5
Vardas41336 Pavarde41336 4 5 3 7 7 3
Vardas41337 Pavarde41337 8 4 5 2 5 3
Vardas41338 Pavarde41338 8 9 5 4 5 2
Vardas41339 Pavarde41339 1 3 4 10 2 6
Vardas41340 Pavarde41340 8 8 2 3 3 7
Vardas41341 Pavarde41341 5 8 7 8 2 5
Vardas41342 Pavarde41342 10 9 2 4 4 6
Vardas41343 Pavarde41343 10 3 5 1 7 6
Vardas41344 Pavarde41344 10 9 2 5 3 3
Vardas41345 Pavarde41345 6 2 10 10 10 4
Vardas41346 Pavarde41346 9 5 10 6 2 1
Vardas41347 Pavarde41347 4 2 6 5 7 3
Vardas41348 Pavarde41348 2 2 2 2 10 7
Vardas41349 Pavarde41349 7 4 1 7 7 10
Vardas41350 Pavarde41350 3 3 4 1 3 5
Vardas41351 Pavarde41351 5 5 2 8 6 8
Vardas41352 Pavarde41352 10 10 2 4 8 3
Vardas41353 Pavarde41353 2 8 9 3 9 3
Vardas41354 Pavarde41354 5 10 9 8 1 1
Vardas41355 Pavarde41355 10 9 4 9 4 8
Vardas41356 Pavarde41356 9 5 1 4 6 8
Vardas41357 Pavarde41357 10 9 7 7 4 9
Vardas41358 Pavarde41358 5 5 9 6 6 5
Vardas41359 Pavarde41359 7 6 7 6 7 8
Vardas41360 Pavarde41360 7 6 8 9 6 1
Vardas41361 Pavarde41361 6 6 8 2 9 9
Vardas41362 Pavarde41362 8 4 4 9 4 3
Vardas41363 Pavarde41363 3 7 1 3 10 2
Vardas41364 Pavarde41364 7 7 5 7 8 1
Vardas41365 Pavarde41365 6 7 6 8 8 1
Vardas41366 Pavarde41366 4 7 3 3 8 5
Vardas41367 Pavarde41367 8 3 3 10 4 1
Vardas41368 Pavarde41368 4 3 5 8 1 5
Vardas41369 Pavarde41369 6 3 2 1 5 10
Vardas41370 Pavarde41370 3 7 2 10 7 9
Vardas41371 Pavarde41371 1 4 2 9 3 4
Vardas41372 Pavarde41372 4 6 1 1 10 8
Vardas41373 Pavarde41373 8 2 5 4 7 2
Vardas41374 Pavarde41374 3 2 1 3 3 9
Vardas41375 Pavarde41375 7 9 3 10 4 9
Vardas41376 Pavarde41376 4 9 1 4 9 2
Vardas41377 Pavarde41377 2 9 8 7 6 4
Vardas41378 Pavarde41378 8 5 9 10 5 10
Vardas41379 Pavarde41379 8 8 8 10 9 5
Vardas41380 Pavarde41380 2 9 10 8 10 1
Vardas41381 Pavarde41381 9 7 2 2 3 6
Vardas41382 Pavarde41382 5 1 5 2 3 1
Vardas41383 Pavarde41383 9 10 4 9 8 4
Vardas41384 Pavarde41384 6 4 9 8 2 6
Vardas41385 Pavarde41385 2 1 3 10 2 6
Vardas41386 Pavarde41386 10 4 4 2 7 7
Vardas41387 Pavarde41387 9 2 8 4 2 7
Vardas41388 Pavarde41388 9 5 5 2 8 2
Vardas41389 Pavarde41389 9 4 6 8 6 1
Vardas41390 Pavarde41390 8 8 9 8 6 4
Vardas41391 Pavarde41391 2 4 9 2 1 1
Vardas41392 Pavarde41392 5 1 3 5 8 9
Vardas41393 Pavarde41393 3 10 3 10 1 1
Vardas41394 Pavarde41394 10 2 7 2 5 10
Vardas41395 Pavarde41395 9 2 5 9 1 2
Vardas41396 Pavarde41396 3 2 10 3 6 5
Vardas41397 Pavarde41397 3 10 9 10 4 4
Vardas41398 Pavarde41398 8 1 10 9 10 8
Vardas41399 Pavarde41399 1 1 7 9 3 8
Vardas41400 Pavarde41400 5 4 1 7 1 5
Vardas41401 Pavarde41401 10 8 1 7 5 3
Vardas41402 Pavarde41402 8 1 2 8 10 8
Vardas41403 Pavarde41403 3 2 3 6 6 10
Vardas41404 Pavarde41404 9 3 7 6 9 10
Vardas41405 Pavarde41405 3 10 2 8 3 8
Vardas41406 Pavarde41406 7 10 8 7 7 8
Vardas41407 Pavarde41407 5 10 1 7 9 8
Vardas41408 Pavarde41408 6 6 1 10 6 2
Vardas41409 Pavarde41409 9 3 7 7 10 5
Vardas41410 Pavarde41410 8 9 5 5 7 8
Vardas41411 Pavarde41411 7 9 10 7 7 3
Vardas41412 Pavarde41412 2 4 4 4 5 1
Vardas41413 Pavarde41413 2 3 1 2 10 9
Vardas41414 Pavarde41414 10 2 4 9 5 10
Vardas41415 Pavarde41415 6 9 3 6 8 7
Vardas41416 Pavarde41416 3 6 8 8 4 10
Vardas41417 Pavarde41417 6 3 4 10 4 10
Vardas41418 Pavarde41418 5 7 4 4 9 7
Vardas41419 Pavarde41419 7 3 4 8 10 4
Vardas41420 Pavarde41420 6 2 10 6 5 3
Vardas41421 Pavarde41421 8 10 4 5 8 4
Vardas41422 Pavarde41422 10 5 3 7 8 7
Vardas41423 Pavarde41423 2 7 4 7 1 10
Vardas41424 Pavarde41424 4 3 5 9 4 4
Vardas41425 Pavarde41425 9 4 9 7 10 10
Vardas41426 Pavarde41426 4 10 8 2 9 4
Vardas41427 Pavarde41427 3 10 1 1 4 8
Vardas41428 Pavarde41428 1 9 7 3 9 6
Vardas41429 Pavarde41429 8 2 7 2 10 4
Vardas41430 Pavarde41430 9 1 5 1 4 5
Vardas41431 Pavarde41431 8 8 9 6 7 9
Vardas41432 Pavarde41432 4 7 1 6 7 8
Vardas41433 Pavarde41433 9 4 2 2 1 6
Vardas41434 Pavarde41434 3 6 1 10 3 5
Vardas41435 Pavarde41435 4 8 8 6 1 3
Vardas41436 Pavarde41436 1 10 1 8 8 10
Vardas41437 Pavarde41437 2 9 4 4 1 8
Vardas41438 Pavarde41438 6 1 6 9 5 5
Vardas41439 Pavarde41439 7 9 8 5 5 8
Vardas41440 Pavarde41440 3 2 5 7 6 3
Vardas41441 Pavarde41441 9 9 6 3 5 2
Vardas41442 Pavarde41442 8 9 5 8 7 9
Vardas41443 Pavarde41443 6 6 9 1 2 9
Vardas41444 Pavarde41444 6 5 1 7 5 9
Vardas41445 Pavarde41445 8 10 7 8 4 4
Vardas41446 Pavarde41446 1 6 8 1 3 7
Vardas41447 Pavarde41447 7 8 9 3 8 5
Vardas41448 Pavarde41448 8 6 4 3 4 1
Vardas41449 Pavarde41449 4 7 4 3 8 2
Vardas41450 Pavarde41450 3 7 3 5 1 3
Vardas41451 Pavarde41451 9 3 9 5 1 4
Vardas41452 Pavarde41452 7 9 8 7 2 3
Vardas41453 Pavarde41453 2 1 5 6 8 9
Vardas41454 Pavarde41454 9 4 9 8 5 3
Vardas41455 Pavarde41455 1 3 1 3 10 5
Vardas41456 Pavarde41456 1 10 5 7 4 6
Vardas41457 Pavarde41457 3 1 6 4 8 7
Vardas41458 Pavarde41458 7 7 3 4 9 7
Vardas41459 Pavarde41459 2 5 2 9 3 9
Vardas41460 Pavarde41460 1 1 6 4 10 5
Vardas41461 Pavarde41461 4 6 3 9 3 8
Vardas41462 Pavarde41462 6 6 4 10 3 9
Vardas41463 Pavarde41463 1 4 2 9 1 10
Vardas41464 Pavarde41464 1 3 10 7 7 5
Vardas41465 Pavarde41465 4 2 7 5 3 5
Vardas41466 Pavarde41466 2 2 1 10 2 1
Vardas41467 Pavarde41467 4 1 7 9 5 2
Vardas41468 Pavarde41468 9 10 2 7 10 1
Vardas41469 Pavarde41469 2 6 9 10 10 1
Vardas41470 Pavarde41470 8 6 10 3 8 9
Vardas41471 Pavarde41471 4 9 3 1 7 2
Vardas41472 Pavarde41472 10 9 10 5 5 7
Vardas41473 Pavarde41473 2 7 2 7 7 2
Vardas41474 Pavarde41474 3 2 2 10 3 4
Vardas41475 Pavarde41475 6 10 7 6 9 3
Vardas41476 Pavarde41476 3 6 10 1 2 6
Vardas41477 Pavarde41477 5 1 8 9 6 2
Vardas41478 Pavarde41478 8 10 9 9 3 9
Vardas41479 Pavarde41479 5 10 7 9 7 3
Vardas41480 Pavarde41480 6 9 3 6 3 4
Vardas41481 Pavarde41481 6 2 6 6 6 2
Vardas41482 Pavarde41482 7 5 2 3 1 5
Vardas41483 Pavarde41483 5 6 6 4 1 10
Vardas41484 Pavarde41484 7 8 6 9 1 1
Vardas41485 Pavarde41485 8 5 8 4 8 9
Vardas41486 Pavarde41486 2 1 4 2 9 7
Vardas41487 Pavarde41487 9 9 7 7 7 4
Vardas41488 Pavarde41488 7 8 7 9 2 7
Vardas41489 Pavarde41489 8 7 5 3 4 5
Vardas41490 Pavarde41490 9 8 8 6 1 4
Vardas41491 Pavarde41491 9 4 2 8 1 5
Vardas41492 Pavarde41492 10 8 7 4 1 9
Vardas41493 Pavarde41493 4 9 2 9 2 3
Vardas41494 Pavarde41494 7 1 10 6 10 7
Vardas41495 Pavarde41495 3 4 10 5 5 8
Vardas41496 Pavarde41496 6 7 10 10 2 10
Vardas41497 Pavarde41497 6 5 8 6 9 9
Vardas41498 Pavarde41498 3 8 8 6 7 8
Vardas41499 Pavarde41499 5 6 8 2 8 9
Vardas41500 Pavarde41500 1 2 1 1 8 3
Vardas41501 Pavarde41501 1 2 2 2 10 8
Vardas41502 Pavarde41502 1 9 4 3 4 10
Vardas41503 Pavarde41503 9 2 8 8 2 5
Vardas41504 Pavarde41504 3 4 4 8 5 9
Vardas41505 Pavarde41505 7 9 6 9 7 6
Vardas41506 Pavarde41506 8 7 4 9 2 5
Vardas41507 Pavarde41507 9 1 10 7 6 4
Vardas41508 Pavarde41508 10 8 3 9 6 9
Vardas41509 Pavarde41509 2 4 3 6 3 5
Vardas41510 Pavarde41510 9 8 1 7 9 1
Vardas41511 Pavarde41511 10 1 6 10 10 5
Vardas41512 Pavarde41512 2 9 9 2 9 10
Vardas41513 Pavarde41513 2 1 3 5 7 6
Vardas41514 Pavarde41514 4 4 5 10 4 8
Vardas41515 Pavarde41515 2 9 5 2 7 10
Vardas41516 Pavarde41516 5 7 4 1 7 2
Vardas41517 Pavarde41517 9 5 10 2 2 9
Vardas41518 Pavarde41518 5 4 1 5 9 3
Vardas41519 Pavarde41519 6 1 5 2 8 10
Vardas41520 Pavarde41520 8 1 4 1 9 4
Vardas41521 Pavarde41521 3 7 6 10 9 1
Vardas41522 Pavarde41522 9 10 9 7 5 1
Vardas41523 Pavarde41523 3 7 1 1 1 7
Vardas41524 Pavarde41524 2 6 4 10 6 9
Vardas41525 Pavarde41525 2 6 2 7 5 4
Vardas41526 Pavarde41526 9 7 5 9 4 6
Vardas41527 Pavarde41527 4 1 2 9 8 1
Vardas41528 Pavarde41528 9 9 1 7 7 5
Vardas41529 Pavarde41529 9 7 10 7 4 6
Vardas41530 Pavarde41530 10 6 8 6 3 4
Vardas41531 Pavarde41531 1 9 5 1 8 1
Vardas41532 Pavarde41532 8 6 1 7 7 7
Vardas41533 Pavarde41533 4 2 4 2 5 4
Vardas41534 Pavarde41534 5 2 4 4 8 5
Vardas41535 Pavarde41535 7 8 6 3 7 5
Vardas41536 Pavarde41536 7 3 7 9 9 6
Vardas41537 Pavarde41537 9 2 4 8 8 1
Vardas41538 Pavarde41538 10 10 7 2 9 5
Vardas41539 Pavarde41539 8 7 1 3 7 3
Vardas41540 Pavarde41540 9 5 9 8 2 1
Vardas41541 Pavarde41541 9 7 9 4 6 4
Vardas41542 Pavarde41542 9 6 2 7 2 2
Vardas41543 Pavarde41543 9 4 1 10 7 1
Vardas41544 Pavarde41544 7 10 4 2 7 7
Vardas41545 Pavarde41545 2 7 3 3 7 4
Vardas41546 Pavarde41546 4 4 2 1 3 2
Vardas41547 Pavarde41547 10 7 5 6 2 2
Vardas41548 Pavarde41548 8 2 6 5 3 6
Vardas41549 Pavarde41549 3 2 1 9 9 4
Vardas41550 Pavarde41550 10 7 10 1 7 8
Vardas41551 Pavarde41551 6 10 10 3 10 3
Vardas41552 Pavarde41552 10 9 5 7 2 1
Vardas41553 Pavarde41553 2 8 2 2 7 1
Vardas41554 Pavarde41554 4 6 5 5 3 3
Vardas41555 Pavarde41555 3 3 8 10 9 2
Vardas41556 Pavarde41556 5 10 10 10 1 2
Vardas41557 Pavarde41557 6 4 8 5 3 2
Vardas41558 Pavarde41558 8 8 7 7 1 8
Vardas41559 Pavarde41559 5 4 5 5 2 10
Vardas41560 Pavarde41560 2 3 2 4 2 4
Vardas41561 Pavarde41561 6 7 4 3 2 8
Vardas41562 Pavarde41562 4 9 6 5 9 2
Vardas41563 Pavarde41563 2 9 8 5 1 3
Vardas41564 Pavarde41564 4 10 5 7 7 6
Vardas41565 Pavarde41565 5 10 3 4 1 9
Vardas41566 Pavarde41566 6 4 4 4 9 7
Vardas41567 Pavarde41567 4 10 2 9 3 1
Vardas41568 Pavarde41568 3 10 3 4 10 10
Vardas41569 Pavarde41569 2 4 8 6 7 4
Vardas41570 Pavarde41570 6 10 6 9 5 5
Vardas41571 Pavarde41571 2 2 4 7 3 2
Vardas41572 Pavarde41572 7 1 6 3 2 2
Vardas41573 Pavarde41573 4 7 2 3 7 5
Vardas41574 Pavarde41574 5 6 2 9 9 1
Vardas41575 Pavarde41575 6 3 3 4 3 4
Vardas41576 Pavarde41576 5 3 10 5 1 7
Vardas41577 Pavarde41577 6 8 9 1 8 9
Vardas41578 Pavarde41578 1 8 5 9 10 6
Vardas41579 Pavarde41579 1 8 8 3 8 10
Vardas41580 Pavarde41580 1 6 2 1 7 1
Vardas41581 Pavarde41581 5 9 2 7 2 5
Vardas41582 Pavarde41582 7 6 10 2 5 6
Vardas41583 Pavarde41583 3 7 6 6 10 7
Vardas41584 Pavarde41584 5 8 7 9 7 6
Vardas41585 Pavarde41585 4 5 9 1 3 4
Vardas41586 Pavarde41586 5 8 3 6 1 1
Vardas41587 Pavarde41587 6 10 4 6 7 10
Vardas41588 Pavarde41588 3 2 10 3 4 10
Vardas41589 Pavarde41589 10 6 9 4 3 7
Vardas41590 Pavarde41590 7 10 8 9 6 3
Vardas41591 Pavarde41591 10 7 8 9 10 6
Vardas41592 Pavarde41592 10 4 8 9 10 5
Vardas41593 Pavarde41593 7 6 6 1 8 4
Vardas41594 Pavarde41594 7 4 1 7 10 2
Vardas41595 Pavarde41595 9 4 8 4 3 3
Vardas41596 Pavarde41596 2 1 10 7 8 4
Vardas41597 Pavarde41597 1 5 10 2 6 9
Vardas41598 Pavarde41598 2 2 10 7 1 5
Vardas41599 Pavarde41599 6 10 3 6 2 2
Vardas41600 Pavarde41600 6 2 2 10 10 6
Vardas41601 Pavarde41601 6 1 6 6 5 7
Vardas41602 Pavarde41602 2 8 4 4 5 8
Vardas41603 Pavarde41603 7 4 5 9 10 8
Vardas41604 Pavarde41604 5 2 3 9 9 4
Vardas41605 Pavarde41605 8 10 2 5 9 2
Vardas41606 Pavarde41606 9 5 7 2 5 9
Vardas41607 Pavarde41607 9 9 3 6 9 5
Vardas41608 Pavarde41608 1 6 10 10 1 3
Vardas41609 Pavarde41609 10 7 7 6 4 7
Vardas41610 Pavarde41610 8 2 9 8 5 9
Vardas41611 Pavarde41611 9 4 10 10 4 3
Vardas41612 Pavarde41612 5 7 7 7 6 3
Vardas41613 Pavarde41613 5 9 6 3 2 7
Vardas41614 Pavarde41614 3 9 9 8 5 2
Vardas41615 Pavarde41615 9 8 10 8 3 8
Vardas41616 Pavarde41616 1 2 7 5 3 10
Vardas41617 Pavarde41617 9 4 4 2 6 10
Vardas41618 Pavarde41618 8 3 10 8 3 2
Vardas41619 Pavarde41619 10 2 7 7 8 2
Vardas41620 Pavarde41620 5 9 4 2 3 10
Vardas41621 Pavarde41621 7 7 4 7 1 6
Vardas41622 Pavarde41622 9 7 7 1 7 7
Vardas41623 Pavarde41623 4 7 6 6 5 2
Vardas41624 Pavarde41624 6 1 8 6 9 4
Vardas41625 Pavarde41625 1 7 1 7 4 8
Vardas41626 Pavarde41626 4 2 2 9 5 3
Vardas41627 Pavarde41627 9 10 9 3 2 10
Vardas41628 Pavarde41628 1 8 7 3 6 3
Vardas41629 Pavarde41629 5 8 3 6 10 5
Vardas41630 Pavarde41630 3 1 2 7 1 8
Vardas41631 Pavarde41631 2 8 8 3 4 6
Vardas41632 Pavarde41632 4 3 2 1 4 5
Vardas41633 Pavarde41633 6 8 6 6 3 7
Vardas41634 Pavarde41634 4 8 4 9 5 6
Vardas41635 Pavarde41635 6 2 2 1 3 10
Vardas41636 Pavarde41636 3 6 7 7 8 6
Vardas41637 Pavarde41637 7 1 3 7 2 6
Vardas41638 Pavarde41638 1 6 1 10 3 1
Vardas41639 Pavarde41639 3 9 8 4 6 1
Vardas41640 Pavarde41640 7 5 4 5 2 6
Vardas41641 Pavarde41641 6 3 10 3 8 2
Vardas41642 Pavarde41642 5 9 10 8 5 6
Vardas41643 Pavarde41643 1 4 7 4 8 7
Vardas41644 Pavarde41644 8 3 8 8 7 3
Vardas41645 Pavarde41645 6 5 6 6 4 9
Vardas41646 Pavarde41646 1 5 8 4 8 7
Vardas41647 Pavarde41647 10 10 4 10 3 10
Vardas41648 Pavarde41648 9 1 5 6 2 2
Vardas41649 Pavarde41649 2 4 1 1 6 4
Vardas41650 Pavarde41650 2 9 4 5 1 6
Vardas41651 Pavarde41651 2 1 5 2 5 2
Vardas41652 Pavarde41652 6 4 3 4 1 2
Vardas41653 Pavarde41653 4 7 1 9 8 7
Vardas41654 Pavarde41654 10 1 7 10 5 6
Vardas41655 Pavarde41655 8 4 8 8 6 2
Vardas41656 Pavarde41656 5 1 7 7 8 3
Vardas41657 Pavarde41657 6 7 4 8 1 10
Vardas41658 Pavarde41658 6 1 8 7 10 8
Vardas41659 Pavarde41659 5 6 8 6 9 8
Vardas41660 Pavarde41660 2 1 4 3 9 4
Vardas41661 Pavarde41661 6 8 5 7 2 8
Vardas41662 Pavarde41662 2 7 6 9 3 2
Vardas41663 Pavarde41663 5 6 5 10 3 10
Vardas41664 Pavarde41664 7 8 3 7 7 10
Vardas41665 Pavarde41665 8 10 6 8 1 8
Vardas41666 Pavarde41666 1 2 8 6 1 7
Vardas41667 Pavarde41667 2 6 1 1 3 2
Vardas41668 Pavarde41668 8 7 4 5 2 8
Vardas41669 Pavarde41669 6 4 6 6 3 4
Vardas41670 Pavarde41670 1 6 5 5 4 1
Vardas41671 Pavarde41671 3 3 7 9 3 7
Vardas41672 Pavarde41672 10 10 9 9 6 2
Vardas41673 Pavarde41673 7 3 9 10 6 6
Vardas41674 Pavarde41674 7 6 9 6 4 7
Vardas41675 Pavarde41675 8 2 8 6 10 8
Vardas41676 Pavarde41676 6 2 10 9 2 2
Vardas41677 Pavarde41677 4 6 5 8 5 10
Vardas41678 Pavarde41678 3 4 8 8 10 4
Vardas41679 Pavarde41679 3 9 5 4 2 3
Vardas41680 Pavarde41680 6 6 6 3 4 2
Vardas41681 Pavarde41681 5 4 6 6 4 1
Vardas41682 Pavarde41682 6 3 5 5 8 6
Vardas41683 Pavarde41683 10 7 3 10 8 9
Vardas41684 Pavarde41684 6 8 5 7 4 2
Vardas41685 Pavarde41685 7 2 4 4 1 2
Vardas41686 Pavarde41686 1 7 1 10 7 6
Vardas41687 Pavarde41687 1 6 10 7 7 6
Vardas41688 Pavarde41688 1 2 1 1 1 10
Vardas41689 Pavarde41689 2 9 7 8 7 8
Vardas41690 Pavarde41690 3 7 2 4 1 7
Vardas41691 Pavarde41691 2 3 6 1 5 3
Vardas41692 Pavarde41692 8 3 4 9 2 7
Vardas41693 Pavarde41693 7 8 10 7 6 6
Vardas41694 Pavarde41694 5 7 9 9 2 7
Vardas41695 Pavarde41695 8 4 4 9 9 9
Vardas41696 Pavarde41696 5 9 8 6 4 9
Vardas41697 Pavarde41697 1 2 1 4 3 10
Vardas41698 Pavarde41698 9 5 8 1 7 10
Vardas41699 Pavarde41699 3 9 4 2 9 2
Vardas41700 Pavarde41700 5 7 1 6 3 4
Vardas41701 Pavarde41701 3 10 7 8 5 6
Vardas41702 Pavarde41702 6 3 2 7 3 8
Vardas41703 Pavarde41703 5 3 8 3 10 3
Vardas41704 Pavarde41704 2 8 2 8 8 1
Vardas41705 Pavarde41705 1 3 1 2 10 9
Vardas41706 Pavarde41706 5 6 2 9 5 1
Vardas41707 Pavarde41707 8 2 7 1 1 5
Vardas41708 Pavarde41708 1 10 3 6 6 2
Vardas41709 Pavarde41709 10 10 9 10 9 5
