Vardas     Pavarde    ND1  ND2  ND3  ND4  ND5  Egzaminas
Vardas5249 Pavarde5249 10 7 5 2 3 2
Vardas5250 Pavarde5250 1 5 10 1 5 10
Vardas5251 Pavarde5251 7 5 10 3 8 5
Vardas5252 Pavarde5252 5 2 7 4 2 1
Vardas5253 Pavarde5253 8 2 2 4 2 1
Vardas5254 Pavarde5254 2 5 9 3 6 5
Vardas5255 Pavarde5255 2 5 6 1 7 5
Vardas5256 Pavarde5256 10 3 2 7 7 7
Vardas5257 Pavarde5257 6 7 1 9 8 5
Vardas5258 Pavarde5258 7 9 7 6 10 5
Vardas5259 Pavarde5259 10 6 8 4 2 7
Vardas5260 Pavarde5260 4 5 6 1 6 1
Vardas5261 Pavarde5261 6 7 1 9 4 9
Vardas5262 Pavarde5262 3 8 2 7 1 2
Vardas5263 Pavarde5263 5 2 7 7 9 10
Vardas5264 Pavarde5264 4 6 5 6 2 4
Vardas5265 Pavarde5265 7 4 4 8 4 5
Vardas5266 Pavarde5266 8 4 2 10 2 10
Vardas5267 Pavarde5267 2 3 3 10 1 3
Vardas5268 Pavarde5268 1 3 1 8 5 4
Vardas5269 Pavarde5269 2 10 4 2 3 9
Vardas5270 Pavarde5270 1 5 2 6 3 7
Vardas5271 Pavarde5271 4 9 5 7 3 2
Vardas5272 Pavarde5272 9 10 10 9 10 10
Vardas5273 Pavarde5273 8 1 1 10 9 4
Vardas5274 Pavarde5274 10 2 5 10 2 6
Vardas5275 Pavarde5275 2 1 6 8 3 6
Vardas5276 Pavarde5276 2 1 6 9 4 2
Vardas5277 Pavarde5277 8 7 2 6 7 4
Vardas5278 Pavarde5278 9 5 3 3 7 6
Vardas5279 Pavarde5279 8 8 9 6 2 3
Vardas5280 Pavarde5280 2 10 5 3 7 10
Vardas5281 Pavarde5281 10 5 5 1 4 6
Vardas5282 Pavarde5282 4 7 7 8 4 1
Vardas5283 Pavarde5283 8 2 10 5 5 6
Vardas5284 Pavarde5284 3 1 8 9 8 1
Vardas5285 Pavarde5285 6 9 2 4 7 5
Vardas5286 Pavarde5286 4 1 5 8 10 7
Vardas5287 Pavarde5287 5 5 8 1 9 9
Vardas5288 Pavarde5288 2 8 2 4 7 1
Vardas5289 Pavarde5289 1 6 8 4 8 5
Vardas5290 Pavarde5290 5 2 1 10 5 6
Vardas5291 Pavarde5291 8 5 1 8 10 8
Vardas5292 Pavarde5292 1 3 4 9 8 10
Vardas5293 Pavarde5293 3 9 2 10 2 10
Vardas5294 Pavarde5294 6 5 2 4 5 5
Vardas5295 Pavarde5295 7 6 10 10 6 6
Vardas5296 Pavarde5296 3 5 5 7 1 1
Vardas5297 Pavarde5297 1 4 1 5 2 8
Vardas5298 Pavarde5298 1 8 4 9 7 4
Vardas5299 Pavarde5299 1 4 5 4 6 10
Vardas5300 Pavarde5300 5 3 3 5 6 7
Vardas5301 Pavarde5301 9 8 7 8 5 8
Vardas5302 Pavarde5302 5 3 6 9 5 2
Vardas5303 Pavarde5303 9 9 6 3 6 8
Vardas5304 Pavarde5304 9 3 9 7 5 8
Vardas5305 Pavarde5305 8 6 8 5 4 5
Vardas5306 Pavarde5306 3 7 9 8 3 6
Vardas5307 Pavarde5307 4 1 4 10 5 7
Vardas5308 Pavarde5308 7 10 1 6 7 5
Vardas5309 Pavarde5309 7 4 7 4 10 10
Vardas5310 Pavarde5310 1 2 9 1 7 6
Vardas5311 Pavarde5311 8 2 2 5 5 8
Vardas5312 Pavarde5312 7 4 1 1 4 4
Vardas5313 Pavarde5313 3 7 2 10 5 6
Vardas5314 Pavarde5314 7 3 5 4 9 8
Vardas5315 Pavarde5315 6 6 1 9 4 6
Vardas5316 Pavarde5316 1 4 3 3 9 9
Vardas5317 Pavarde5317 2 8 5 4 9 10
Vardas5318 Pavarde5318 5 1 7 5 5 1
Vardas5319 Pavarde5319 7 2 4 2 3 4
Vardas5320 Pavarde5320 3 7 9 8 9 4
Vardas5321 Pavarde5321 2 5 2 7 4 5
Vardas5322 Pavarde5322 6 8 9 9 9 3
Vardas5323 Pavarde5323 5 9 5 2 7 4
Vardas5324 Pavarde5324 10 1 2 1 2 8
Vardas5325 Pavarde5325 2 10 4 1 2 10
Vardas5326 Pavarde5326 9 8 9 10 9 9
Vardas5327 Pavarde5327 5 7 1 7 8 9
Vardas5328 Pavarde5328 5 5 10 2 1 6
Vardas5329 Pavarde5329 6 8 8 6 2 2
Vardas5330 Pavarde5330 2 2 6 2 5 8
Vardas5331 Pavarde5331 3 3 5 1 8 6
Vardas5332 Pavarde5332 4 9 4 8 3 4
Vardas5333 Pavarde5333 8 6 10 2 7 7
Vardas5334 Pavarde5334 5 7 8 2 3 10
Vardas5335 Pavarde5335 7 9 1 8 5 1
Vardas5336 Pavarde5336 6 2 1 6 3 6
Vardas5337 Pavarde5337 9 5 2 1 8 9
Vardas5338 Pavarde5338 3 7 10 2 7 3
Vardas5339 Pavarde5339 2 5 1 5 10 9
Vardas5340 Pavarde5340 3 7 7 8 8 1
Vardas5341 Pavarde5341 7 3 9 3 2 8
Vardas5342 Pavarde5342 2 10 1 1 9 1
Vardas5343 Pavarde5343 7 8 6 3 10 8
Vardas5344 Pavarde5344 1 3 10 5 7 3
Vardas5345 Pavarde5345 6 1 4 1 5 1
Vardas5346 Pavarde5346 8 4 4 7 1 3
Vardas5347 Pavarde5347 8 9 4 4 8 9
Vardas5348 Pavarde5348 7 9 2 1 7 7
Vardas5349 Pavarde5349 4 4 1 3 4 3
Vardas5350 Pavarde5350 7 10 9 5 5 5
Vardas5351 Pavarde5351 3 4 8 5 8 10
Vardas5352 Pavarde5352 3 5 3 7 2 8
Vardas5353 Pavarde5353 2 6 10 10 3 10
Vardas5354 Pavarde5354 6 6 2 5 6 3
Vardas5355 Pavarde5355 3 3 9 4 2 2
Vardas5356 Pavarde5356 3 4 10 9 7 7
Vardas5357 Pavarde5357 1 9 8 7 1 3
Vardas5358 Pavarde5358 10 6 4 5 9 3
Vardas5359 Pavarde5359 1 9 2 6 4 7
Vardas5360 Pavarde5360 10 1 4 1 1 7
Vardas5361 Pavarde5361 2 3 10 6 3 7
Vardas5362 Pavarde5362 3 4 5 9 6 2
Vardas5363 Pavarde5363 1 10 2 2 9 8
Vardas5364 Pavarde5364 3 1 1 6 4 2
Vardas5365 Pavarde5365 10 5 3 8 4 2
Vardas5366 Pavarde5366 10 3 5 4 6 7
Vardas5367 Pavarde5367 9 5 9 4 6 4
Vardas5368 Pavarde5368 9 8 10 6 2 2
Vardas5369 Pavarde5369 10 5 3 2 7 8
Vardas5370 Pavarde5370 3 8 2 2 8 2
Vardas5371 Pavarde5371 4 9 1 10 2 10
Vardas5372 Pavarde5372 3 10 1 9 10 9
Vardas5373 Pavarde5373 4 6 1 6 5 3
Vardas5374 Pavarde5374 2 3 2 6 5 2
Vardas5375 Pavarde5375 8 7 5 7 1 3
Vardas5376 Pavarde5376 2 1 1 3 4 4
Vardas5377 Pavarde5377 10 4 10 2 9 5
Vardas5378 Pavarde5378 8 5 10 9 10 6
Vardas5379 Pavarde5379 2 10 4 10 8 6
Vardas5380 Pavarde5380 9 2 9 4 2 9
Vardas5381 Pavarde5381 6 2 4 1 5 6
Vardas5382 Pavarde5382 9 8 7 7 9 7
Vardas5383 Pavarde5383 10 7 5 1 4 4
Vardas5384 Pavarde5384 2 10 8 6 1 10
Vardas5385 Pavarde5385 4 6 10 2 1 7
Vardas5386 Pavarde5386 7 5 3 1 8 10
Vardas5387 Pavarde5387 3 7 7 2 6 7
Vardas5388 Pavarde5388 7 1 1 9 9 3
Vardas5389 Pavarde5389 9 9 3 4 1 3
Vardas5390 Pavarde5390 3 3 10 2 8 8
Vardas5391 Pavarde5391 7 5 3 8 9 4
Vardas5392 Pavarde5392 2 1 5 9 4 1
Vardas5393 Pavarde5393 6 10 6 5 8 3
Vardas5394 Pavarde5394 6 2 7 6 9 2
Vardas5395 Pavarde5395 9 1 9 3 9 5
Vardas5396 Pavarde5396 8 9 10 5 9 2
Vardas5397 Pavarde5397 7 2 4 5 5 6
Vardas5398 Pavarde5398 2 9 9 9 1 10
Vardas5399 Pavarde5399 5 10 8 10 10 7
Vardas5400 Pavarde5400 8 1 2 1 7 4
Vardas5401 Pavarde5401 5 7 5 3 6 4
Vardas5402 Pavarde5402 9 7 3 5 3 1
Vardas5403 Pavarde5403 8 2 6 7 10 1
Vardas5404 Pavarde5404 10 9 10 10 9 9
Vardas5405 Pavarde5405 2 10 8 6 3 3
Vardas5406 Pavarde5406 3 6 6 7 10 6
Vardas5407 Pavarde5407 4 5 5 10 9 1
Vardas5408 Pavarde5408 8 4 4 8 8 10
Vardas5409 Pavarde5409 10 2 2 3 5 4
Vardas5410 Pavarde5410 6 9 8 4 5 1
Vardas5411 Pavarde5411 5 5 6 5 6 1
Vardas5412 Pavarde5412 3 3 6 8 4 6
Vardas5413 Pavarde5413 8 2 10 9 1 7
Vardas5414 Pavarde5414 7 6 3 1 7 2
Vardas5415 Pavarde5415 5 8 5 5 6 7
Vardas5416 Pavarde5416 2 4 3 10 2 3
Vardas5417 Pavarde5417 1 3 7 8 2 1
Vardas5418 Pavarde5418 2 6 6 7 10 2
Vardas5419 Pavarde5419 2 3 10 8 2 6
Vardas5420 Pavarde5420 2 10 1 5 2 1
Vardas5421 Pavarde5421 4 10 5 10 3 2
Vardas5422 Pavarde5422 2 5 7 6 8 1
Vardas5423 Pavarde5423 7 2 8 8 8 5
Vardas5424 Pavarde5424 6 3 2 1 3 6
Vardas5425 Pavarde5425 10 7 6 6 9 3
Vardas5426 Pavarde5426 8 8 5 6 5 6
Vardas5427 Pavarde5427 1 4 5 7 6 4
Vardas5428 Pavarde5428 6 9 8 8 10 2
Vardas5429 Pavarde5429 9 8 3 9 10 2
Vardas5430 Pavarde5430 1 6 1 4 7 8
Vardas5431 Pavarde5431 3 7 5 10 10 2
Vardas5432 Pavarde5432 5 1 8 6 9 2
Vardas5433 Pavarde5433 1 3 1 10 4 6
Vardas5434 Pavarde5434 10 5 6 6 2 8
Vardas5435 Pavarde5435 3 3 2 7 8 2
Vardas5436 Pavarde5436 3 6 3 2 10 5
Vardas5437 Pavarde5437 5 4 10 5 3 6
Vardas5438 Pavarde5438 7 3 5 8 3 9
Vardas5439 Pavarde5439 3 4 10 5 7 6
Vardas5440 Pavarde5440 10 5 10 2 2 4
Vardas5441 Pavarde5441 10 1 5 10 6 7
Vardas5442 Pavarde5442 10 1 9 9 9 1
Vardas5443 Pavarde5443 9 7 8 7 9 10
Vardas5444 Pavarde5444 10 3 8 3 2 9
Vardas5445 Pavarde5445 6 8 7 5 8 9
Vardas5446 Pavarde5446 9 1 5 1 7 4
Vardas5447 Pavarde5447 8 9 5 4 3 7
Vardas5448 Pavarde5448 5 8 5 3 3 3
Vardas5449 Pavarde5449 9 2 10 10 1 6
Vardas5450 Pavarde5450 6 3 1 6 7 2
Vardas5451 Pavarde5451 4 10 5 3 2 2
Vardas5452 Pavarde5452 2 8 1 8 3 7
Vardas5453 Pavarde5453 5 7 7 10 5 7
Vardas5454 Pavarde5454 1 9 1 2 1 1
Vardas5455 Pavarde5455 4 6 1 3 10 5
Vardas5456 Pavarde5456 3 8 6 7 3 5
Vardas5457 Pavarde5457 8 8 2 10 7 1
Vardas5458 Pavarde5458 1 3 7 6 9 6
Vardas5459 Pavarde5459 1 2 9 2 1 9
Vardas5460 Pavarde5460 2 1 7 6 9 5
Vardas5461 Pavarde5461 8 2 8 8 6 7
Vardas5462 Pavarde5462 9 8 4 10 1 10
Vardas5463 Pavarde5463 2 9 10 1 7 7
Vardas5464 Pavarde5464 4 9 9 8 4 1
Vardas5465 Pavarde5465 1 1 2 4 6 2
Vardas5466 Pavarde5466 2 9 1 3 5 6
Vardas5467 Pavarde5467 5 8 3 2 5 1
Vardas5468 Pavarde5468 5 5 6 10 9 8
Vardas5469 Pavarde5469 6 3 1 7 4 1
Vardas5470 Pavarde5470 2 10 4 4 5 9
Vardas5471 Pavarde5471 10 10 5 3 10 9
Vardas5472 Pavarde5472 8 9 4 2 2 3
Vardas5473 Pavarde5473 7 1 9 2 5 5
Vardas5474 Pavarde5474 5 8 2 3 9 6
Vardas5475 Pavarde5475 1 5 2 5 7 5
Vardas5476 Pavarde5476 10 10 6 4 6 8
Vardas5477 Pavarde5477 1 3 3 7 5 1
Vardas5478 Pavarde5478 7 1 8 4 1 9
Vardas5479 Pavarde5479 6 7 5 2 2 6
Vardas5480 Pavarde5480 8 1 2 8 6 2
Vardas5481 Pavarde5481 8 2 6 7 3 8
Vardas5482 Pavarde5482 3 2 5 2 5 8
Vardas5483 Pavarde5483 4 6 10 5 5 3
Vardas5484 Pavarde5484 1 1 10 8 5 4
Vardas5485 Pavarde5485 9 10 6 1 3 3
Vardas5486 Pavarde5486 4 9 8 5 2 9
Vardas5487 Pavarde5487 1 7 8 2 9 6
Vardas5488 Pavarde5488 7 3 3 3 8 8
Vardas5489 Pavarde5489 3 2 5 5 7 6
Vardas5490 Pavarde5490 10 4 8 6 4 5
Vardas5491 Pavarde5491 8 7 8 5 5 4
Vardas5492 Pavarde5492 7 10 7 4 10 10
Vardas5493 Pavarde5493 2 7 5 9 2 7
Vardas5494 Pavarde5494 9 4 4 6 6 6
Vardas5495 Pavarde5495 10 4 9 7 7 10
Vardas5496 Pavarde5496 9 7 3 6 2 10
Vardas5497 Pavarde5497 8 2 7 4 7 9
Vardas5498 Pavarde5498 8 2 9 3 10 1
Vardas5499 Pavarde5499 8 4 1 8 9 5
Vardas5500 Pavarde5500 1 8 7 10 1 10
Vardas5501 Pavarde5501 2 5 8 9 9 9
Vardas5502 Pavarde5502 1 3 4 10 9 10
Vardas5503 Pavarde5503 7 6 4 4 1 8
Vardas5504 Pavarde5504 7 3 2 2 1 6
Vardas5505 Pavarde5505 9 10 1 7 7 10
Vardas5506 Pavarde5506 5 1 9 1 6 6
Vardas5507 Pavarde5507 4 8 6 2 5 5
Vardas5508 Pavarde5508 4 7 3 8 9 5
Vardas5509 Pavarde5509 3 4 9 10 3 4
Vardas5510 Pavarde5510 1 2 1 4 8 8
Vardas5511 Pavarde5511 1 4 10 5 5 2
Vardas5512 Pavarde5512 3 5 7 8 4 6
Vardas5513 Pavarde5513 8 7 8 6 5 9
Vardas5514 Pavarde5514 9 7 9 1 1 4
Vardas5515 Pavarde5515 1 3 4 9 8 10
Vardas5516 Pavarde5516 6 6 4 6 4 2
Vardas5517 Pavarde5517 9 1 4 2 6 2
Vardas5518 Pavarde5518 4 4 4 5 7 8
Vardas5519 Pavarde5519 8 7 9 9 5 10
Vardas5520 Pavarde5520 5 6 2 6 8 5
Vardas5521 Pavarde5521 6 1 6 9 4 9
Vardas5522 Pavarde5522 5 9 8 7 7 10
Vardas5523 Pavarde5523 5 9 5 9 6 7
Vardas5524 Pavarde5524 4 8 3 1 5 5
Vardas5525 Pavarde5525 3 7 5 1 4 10
Vardas5526 Pavarde5526 4 9 4 2 3 1
Vardas5527 Pavarde5527 6 9 9 9 8 9
Vardas5528 Pavarde5528 8 10 8 1 9 5
Vardas5529 Pavarde5529 8 4 7 8 3 8
Vardas5530 Pavarde5530 1 8 1 2 1 6
Vardas5531 Pavarde5531 7 7 3 6 2 6
Vardas5532 Pavarde5532 9 9 8 5 5 4
Vardas5533 Pavarde5533 4 4 5 3 4 6
Vardas5534 Pavarde5534 9 8 1 6 7 1
Vardas5535 Pavarde5535 7 6 7 6 10 6
Vardas5536 Pavarde5536 1 2 2 5 6 2
Vardas5537 Pavarde5537 7 6 9 7 5 4
Vardas5538 Pavarde5538 6 2 7 10 10 4
Vardas5539 Pavarde5539 8 10 2 8 5 7
Vardas5540 Pavarde5540 8 4 8 3 6 7
Vardas5541 Pavarde5541 5 9 10 8 10 6
Vardas5542 Pavarde5542 9 2 8 9 6 6
Vardas5543 Pavarde5543 4 5 7 3 8 10
Vardas5544 Pavarde5544 6 6 2 6 1 10
Vardas5545 Pavarde5545 4 5 7 9 10 2
Vardas5546 Pavarde5546 10 3 3 3 4 7
Vardas5547 Pavarde5547 2 1 7 6 1 4
Vardas5548 Pavarde5548 9 10 10 3 8 5
Vardas5549 Pavarde5549 5 3 4 1 8 1
Vardas5550 Pavarde5550 5 4 9 10 8 2
Vardas5551 Pavarde5551 7 4 4 6 4 6
Vardas5552 Pavarde5552 7 2 6 1 3 4
Vardas5553 Pavarde5553 4 4 6 8 1 1
Vardas5554 Pavarde5554 6 6 9 5 2 3
Vardas5555 Pavarde5555 7 6 3 4 4 5
Vardas5556 Pavarde5556 6 6 8 5 9 3
Vardas5557 Pavarde5557 2 8 4 4 2 3
Vardas5558 Pavarde5558 6 6 6 2 5 2
Vardas5559 Pavarde5559 10 2 5 6 9 3
Vardas5560 Pavarde5560 7 6 8 9 7 7
Vardas5561 Pavarde5561 10 7 9 5 10 2
Vardas5562 Pavarde5562 9 9 5 8 1 3
Vardas5563 Pavarde5563 6 9 2 8 7 7
Vardas5564 Pavarde5564 2 10 10 4 1 7
Vardas5565 Pavarde5565 5 2 9 2 6 1
Vardas5566 Pavarde5566 5 5 6 7 4 4
Vardas5567 Pavarde5567 9 4 9 10 6 7
Vardas5568 Pavarde5568 1 2 9 7 1 9
Vardas5569 Pavarde5569 10 9 7 3 6 4
Vardas5570 Pavarde5570 10 8 5 4 3 2
Vardas5571 Pavarde5571 7 8 10 6 3 10
Vardas5572 Pavarde5572 2 5 8 7 4 8
Vardas5573 Pavarde5573 3 3 6 4 1 3
Vardas5574 Pavarde5574 8 1 5 7 7 7
Vardas5575 Pavarde5575 8 7 7 1 2 8
Vardas5576 Pavarde5576 6 2 6 8 7 10
Vardas5577 Pavarde5577 9 2 10 9 3 5
Vardas5578 Pavarde5578 3 1 9 9 5 1
Vardas5579 Pavarde5579 6 5 9 1 7 5
Vardas5580 Pavarde5580 7 6 8 7 5 1
Vardas5581 Pavarde5581 7 10 1 1 3 8
Vardas5582 Pavarde5582 1 1 7 2 10 6
Vardas5583 Pavarde5583 4 9 6 7 8 3
Vardas5584 Pavarde5584 4 7 6 6 9 8
Vardas5585 Pavarde5585 1 9 9 1 9 7
Vardas5586 Pavarde5586 2 9 5 3 6 5
Vardas5587 Pavarde5587 8 9 5 6 5 10
Vardas5588 Pavarde5588 10 4 2 5 6 5
Vardas5589 Pavarde5589 3 1 7 1 3 8
Vardas5590 Pavarde5590 1 3 5 9 7 7
Vardas5591 Pavarde5591 10 6 6 6 9 8
Vardas5592 Pavarde5592 2 7 4 1 9 10
Vardas5593 Pavarde5593 4 6 3 5 7 1
Vardas5594 Pavarde5594 3 5 7 10 3 1
Vardas5595 Pavarde5595 3 10 3 3 7 4
Vardas5596 Pavarde5596 2 7 4 8 4 3
Vardas5597 Pavarde5597 6 1 4 5 1 6
Vardas5598 Pavarde5598 9 6 1 4 9 1
Vardas5599 Pavarde5599 1 5 9 9 5 8
Vardas5600 Pavarde5600 3 9 10 6 3 5
Vardas5601 Pavarde5601 10 8 6 2 10 5
Vardas5602 Pavarde5602 9 2 3 2 10 10
Vardas5603 Pavarde5603 8 1 4 1 9 3
Vardas5604 Pavarde5604 5 8 9 7 10 2
Vardas5605 Pavarde5605 7 7 10 2 6 3
Vardas5606 Pavarde5606 8 4 1 4 2 5
Vardas5607 Pavarde5607 2 9 7 2 4 8
Vardas5608 Pavarde5608 1 2 2 9 4 8
Vardas5609 Pavarde5609 9 9 4 10 2 9
Vardas5610 Pavarde5610 7 8 2 7 10 8
Vardas5611 Pavarde5611 8 7 7 6 3 10
Vardas5612 Pavarde5612 7 9 6 5 10 6
Vardas5613 Pavarde5613 3 6 9 9 6 3
Vardas5614 Pavarde5614 4 5 7 8 7 2
Vardas5615 Pavarde5615 4 10 7 4 9 3
Vardas5616 Pavarde5616 6 9 6 5 3 5
Vardas5617 Pavarde5617 2 7 7 9 7 10
Vardas5618 Pavarde5618 1 3 1 2 5 3
Vardas5619 Pavarde5619 1 4 7 2 9 1
Vardas5620 Pavarde5620 2 1 3 1 1 9
Vardas5621 Pavarde5621 8 4 8 10 1 1
Vardas5622 Pavarde5622 5 9 10 8 8 1
Vardas5623 Pavarde5623 2 7 8 5 10 5
Vardas5624 Pavarde5624 4 2 5 4 4 7
Vardas5625 Pavarde5625 3 9 6 6 9 1
Vardas5626 Pavarde5626 1 9 3 1 10 8
Vardas5627 Pavarde5627 1 3 7 10 1 2
Vardas5628 Pavarde5628 4 10 6 4 3 7
Vardas5629 Pavarde5629 2 2 2 9 7 3
Vardas5630 Pavarde5630 5 4 4 5 8 9
Vardas5631 Pavarde5631 5 4 8 3 9 9
Vardas5632 Pavarde5632 4 5 7 4 2 8
Vardas5633 Pavarde5633 1 1 8 5 1 3
Vardas5634 Pavarde5634 5 9 9 8 6 7
Vardas5635 Pavarde5635 4 10 4 2 9 5
Vardas5636 Pavarde5636 7 8 8 2 3 7
Vardas5637 Pavarde5637 4 7 5 2 1 2
Vardas5638 Pavarde5638 10 4 5 3 10 5
Vardas5639 Pavarde5639 7 4 2 8 8 2
Vardas5640 Pavarde5640 7 5 6 2 10 10
Vardas5641 Pavarde5641 3 10 4 5 6 8
Vardas5642 Pavarde5642 10 10 7 7 8 6
Vardas5643 Pavarde5643 1 2 4 3 7 2
Vardas5644 Pavarde5644 5 2 2 5 4 7
Vardas5645 Pavarde5645 2 10 1 8 2 10
Vardas5646 Pavarde5646 1 1 2 7 9 3
Vardas5647 Pavarde5647 9 4 8 6 9 1
Vardas5648 Pavarde5648 1 10 4 3 9 2
Vardas5649 Pavarde5649 4 8 9 9 4 8
Vardas5650 Pavarde5650 4 1 2 6 6 8
Vardas5651 Pavarde5651 3 5 9 3 7 6
Vardas5652 Pavarde5652 8 2 6 1 3 1
Vardas5653 Pavarde5653 1 4 6 2 4 3
Vardas5654 Pavarde5654 9 2 7 6 1 10
Vardas5655 Pavarde5655 7 10 10 8 3 2
Vardas5656 Pavarde5656 6 4 4 6 9 9
Vardas5657 Pavarde5657 1 10 9 2 4 5
Vardas5658 Pavarde5658 10 3 5 2 9 8
Vardas5659 Pavarde5659 5 6 3 6 10 9
Vardas5660 Pavarde5660 3 3 5 7 2 8
Vardas5661 Pavarde5661 9 4 8 9 6 4
Vardas5662 Pavarde5662 8 8 8 2 5 9
Vardas5663 Pavarde5663 2 9 8 7 4 9
Vardas5664 Pavarde5664 4 9 6 5 6 1
Vardas5665 Pavarde5665 7 8 9 4 2 2
Vardas5666 Pavarde5666 6 1 2 1 1 5
Vardas5667 Pavarde5667 1 10 10 1 7 2
Vardas5668 Pavarde5668 10 5 6 10 5 10
Vardas5669 Pavarde5669 5 6 5 8 5 5
Vardas5670 Pavarde5670 9 4 7 9 10 3
Vardas5671 Pavarde5671 1 6 8 6 3 7
Vardas5672 Pavarde5672 8 7 1 3 1 5
Vardas5673 Pavarde5673 1 3 1 8 5 5
Vardas5674 Pavarde5674 2 1 10 7 2 4
Vardas5675 Pavarde5675 10 4 6 7 8 6
Vardas5676 Pavarde5676 9 9 1 2 8 10
Vardas5677 Pavarde5677 9 6 4 1 1 9
Vardas5678 Pavarde5678 7 9 1 3 1 6
Vardas5679 Pavarde5679 3 10 2 7 1 5
Vardas5680 Pavarde5680 9 5 1 5 2 5
Vardas5681 Pavarde5681 9 5 7 6 9 1
Vardas5682 Pavarde5682 2 2 8 8 7 5
Vardas5683 Pavarde5683 9 5 6 5 6 6
Vardas5684 Pavarde5684 2 3 3 2 6 2
Vardas5685 Pavarde5685 9 10 8 10 1 5
Vardas5686 Pavarde5686 1 2 10 2 2 9
Vardas5687 Pavarde5687 3 2 7 6 9 5
Vardas5688 Pavarde5688 5 3 9 8 3 9
Vardas5689 Pavarde5689 1 9 9 8 8 5
Vardas5690 Pavarde5690 8 3 6 6 7 7
Vardas5691 Pavarde5691 8 5 1 5 6 9
Vardas5692 Pavarde5692 3 1 3 6 8 1
Vardas5693 Pavarde5693 5 1 1 1 9 6
Vardas5694 Pavarde5694 4 2 4 5 6 10
Vardas5695 Pavarde5695 2 7 2 2 4 5
Vardas5696 Pavarde5696 4 7 6 9 1 7
Vardas5697 Pavarde5697 5 10 7 1 7 4
Vardas5698 Pavarde5698 7 3 8 3 2 2
Vardas5699 Pavarde5699 8 8 1 9 6 6
Vardas5700 Pavarde5700 8 5 2 5 3 7
Vardas5701 Pavarde5701 10 2 10 7 3 6
Vardas5702 Pavarde5702 3 6 7 10 6 1
Vardas5703 Pavarde5703 5 8 1 9 3 2
Vardas5704 Pavarde5704 4 10 8 9 7 3
Vardas5705 Pavarde5705 2 5 6 2 10 2
Vardas5706 Pavarde5706 2 5 3 7 9 3
Vardas5707 Pavarde5707 7 9 9 5 6 4
Vardas5708 Pavarde5708 4 4 2 6 10 7
Vardas5709 Pavarde5709 3 6 4 10 1 7
Vardas5710 Pavarde5710 7 10 7 10 3 9
Vardas5711 Pavarde5711 3 3 4 3 10 8
Vardas5712 Pavarde5712 7 1 2 8 9 5
Vardas5713 Pavarde5713 10 3 5 4 9 1
Vardas5714 Pavarde5714 6 6 6 8 7 5
Vardas5715 Pavarde5715 2 8 9 3 7 10
Vardas5716 Pavarde5716 6 10 7 5 6 10
Vardas5717 Pavarde5717 8 8 4 1 8 5
Vardas5718 Pavarde5718 7 3 4 6 6 10
Vardas5719 Pavarde5719 10 4 9 10 9 2
Vardas5720 Pavarde5720 5 4 5 9 3 9
Vardas5721 Pavarde5721 2 10 5 7 1 8
Vardas5722 Pavarde5722 10 2 1 2 1 9
Vardas5723 Pavarde5723 6 7 5 10 5 6
Vardas5724 Pavarde5724 7 5 9 4 4 4
Vardas5725 Pavarde5725 4 6 2 3 5 1
Vardas5726 Pavarde5726 10 8 9 5 10 9
Vardas5727 Pavarde5727 3 6 9 4 8 3
Vardas5728 Pavarde5728 10 6 6 5 5 7
Vardas5729 Pavarde5729 5 9 3 6 3 5
Vardas5730 Pavarde5730 4 6 1 2 9 4
Vardas5731 Pavarde5731 9 6 1 9 6 2
Vardas5732 Pavarde5732 2 3 4 6 1 10
Vardas5733 Pavarde5733 6 8 6 3 5 8
Vardas5734 Pavarde5734 8 8 10 3 1 1
Vardas5735 Pavarde5735 4 6 3 10 10 3
Vardas5736 Pavarde5736 10 8 8 1 5 3
Vardas5737 Pavarde5737 9 3 7 6 5 3
Vardas5738 Pavarde5738 5 7 9 10 8 7
Vardas5739 Pavarde5739 7 5 3 1 1 6
Vardas5740 Pavarde5740 1 9 5 7 3 9
Vardas5741 Pavarde5741 7 1 2 6 6 1
Vardas5742 Pavarde5742 5 6 8 8 10 4
Vardas5743 Pavarde5743 6 7 5 1 1 8
Vardas5744 Pavarde5744 6 2 2 4 2 7
Vardas5745 Pavarde5745 5 4 5 9 2 4
Vardas5746 Pavarde5746 4 7 6 2 9 7
Vardas5747 Pavarde5747 8 8 4 2 1 5
Vardas5748 Pavarde5748 5 1 10 7 9 6
Vardas5749 Pavarde5749 2 1 5 7 3 6
Vardas5750 Pavarde5750 5 8 5 5 5 7
Vardas5751 Pavarde5751 4 5 3 8 4 7
Vardas5752 Pavarde5752 8 5 7 9 4 4
Vardas5753 Pavarde5753 1 2 3 10 3 3
Vardas5754 Pavarde5754 4 1 3 3 7 10
Vardas5755 Pavarde5755 3 2 3 6 1 10
Vardas5756 Pavarde5756 4 1 7 6 1 8
Vardas5757 Pavarde5757 5 6 9 10 6 10
Vardas5758 Pavarde5758 5 9 8 7 4 9
Vardas5759 Pavarde5759 9 9 5 5 1 3
Vardas5760 Pavarde5760 2 7 5 3 8 4
Vardas5761 Pavarde5761 4 1 8 7 2 5
Vardas5762 Pavarde5762 3 2 2 9 2 9
Vardas5763 Pavarde5763 2 5 9 6 1 8
Vardas5764 Pavarde5764 4 6 6 4 2 3
Vardas5765 Pavarde5765 7 1 6 8 4 9
